Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
IDA only,IDX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,334.5913901,338.3710898,343.1089279,345.8377781,349.5588929,357.5121396,361.7069402,366.0057375,369.3060967,370.0040053,375.0715335,378.0807247,375.4663636,378.6781624,383.699125,,,,,,,,
Isle of Man,IMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,416.0832875,414.4834306,419.3542748,422.0570988,437.1330757,447.0279363,463.3997779,482.4564401,499.0387996,541.9943768,558.7865616,574.6241119,595.0623412,600.9660369,630.9008678,,,,,,,,
Not classified,INX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3626.747161,3713.513869,3661.322241,3515.094503,3558.085941,3503.642864,3424.160852,3416.030946,3293.884635,3149.565141,3152.003605,2865.37474,2853.064865,2814.98269,2741.574884,2819.875852,,,,,,,
"Iran, Islamic Rep.",IRN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1876.931605,2001.854252,2050.499118,2099.45405,2252.855716,2460.267128,2531.890281,2640.220086,2790.833989,2747.843838,2710.258206,2728.662564,2803.111244,2816.311026,2964.860302,,,,,,,,
Iraq,IRQ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1054.18006,1141.608343,1051.278401,936.9576948,936.9041143,920.9587799,862.7629235,885.3953822,940.7556497,1087.637046,1199.786981,1267.554688,1354.324079,1391.031938,1346.549444,,,,,,,,
Iceland,ISL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,11091.54887,10589.46619,10804.64172,10731.32864,10524.2507,10524.8775,12734.00662,14746.03134,16353.83127,16911.07978,17023.16682,18157.5981,17630.07147,18178.13901,17916.12042,17478.89304,,,,,,,
Israel,ISR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2899.426618,2973.042708,2862.795738,2949.300417,2821.996916,2661.449185,2882.399025,2898.153368,3129.127764,2873.876109,3042.434021,2980.176157,3067.742494,2870.098765,2762.505934,2777.875324,,,,,,,
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3012.195,3020.621195,3037.266965,3168.529021,3169.932642,3214.674121,3175.799871,3149.576553,3087.566331,2869.920712,2930.588524,2828.404891,2709.297728,2579.472543,2414.484002,2481.754645,,,,,,,
Jamaica,JAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1459.79814,1456.998063,1352.075092,1401.804659,1410.995547,1387.249553,1546.965787,1549.083914,1298.532146,1109.291027,978.055493,1038.664773,1003.52777,1037.765643,1008.639838,,,,,,,,
Jordan,JOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,962.3246747,932.9662561,959.1182463,958.7108656,1123.935932,1175.720177,1128.063345,1113.619354,1065.748281,1099.916923,1024.815986,993.8019516,1088.461886,1004.23519,944.7443332,,,,,,,,
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4083.831697,4008.268032,3991.977567,3953.184508,4078.210542,4062.979049,4053.883437,4012.654245,3858.434521,3678.511133,3893.266604,3610.812169,3537.36317,3567.629354,3470.763129,3428.557216,,,,,,,
Kazakhstan,KAZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2397.202335,2324.54767,2674.255674,2891.092834,3383.074677,3358.971122,4012.784813,4267.99306,4428.086933,3944.288267,4234.851064,4670.820952,4398.944146,4786.592755,4434.639121,,,,,,,,
Kenya,KEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,453.7652594,446.220753,438.6477926,435.1536681,444.0156306,446.4582913,451.8520699,448.2137598,450.3888864,463.0327127,470.1493898,467.3442642,461.2606798,476.2492351,515.5816817,,,,,,,,
Kyrgyz Republic,KGZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,473.3792667,435.8761198,485.2886369,511.2523546,497.8686309,498.5427885,485.4189023,560.6182143,593.9464531,535.8168781,505.4022651,600.2852428,737.2264232,690.3176796,650.401508,,,,,,,,
Cambodia,KHM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,281.5754411,278.0110733,317.98426,321.7788017,260.3846341,259.3807777,254.4448162,253.6002189,250.1931312,358.9125683,368.9369718,380.3930798,390.6269443,397.6187363,418.5835646,,,,,,,,
Kiribati,KIR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,83.13934154,81.49627155,99.91706883,107.8452519,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,1631.601546,1690.743713,1685.369288,1765.394023,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4002.671284,4033.318968,4170.476147,4233.487325,4332.667741,4364.219091,4412.527118,4564.98783,4629.777921,4649.765742,5045.487749,5216.587809,5248.519891,5231.67546,5289.275832,5413.347857,,,,,,,
Kuwait,KWT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,9673.324888,10029.64391,10033.67696,10421.28788,10851.49207,11757.02547,10858.52639,10477.53303,10831.52328,11235.78509,10898.25356,10299.96899,10956.1058,9580.126576,9006.504972,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1070.523257,1065.449846,1059.568185,1082.466126,1108.955437,1137.935029,1166.24333,1181.461885,1201.393483,1178.165218,1222.691738,1241.551208,1272.538959,1291.412499,1307.16362,,,,,,,,
Lao PDR,LAO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1135.723349,1198.519548,1175.474389,1161.534556,1155.678165,1085.98174,1015.755751,878.4730481,1111.113748,1342.79958,1276.757676,1257.949961,1384.822,1245.212984,1194.330019,,,,,,,,
Liberia,LBR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3070.475034,3090.882796,3137.514555,3148.151035,3153.915306,3044.374036,3008.224504,2740.3213,2857.627276,3034.287335,3201.490052,2211.807053,2938.428279,3243.823077,2930.373166,,,,,,,,
St. Lucia,LCA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,730.6425392,743.7147038,714.8435153,764.0969926,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1154.318628,1151.926466,1155.133329,1167.5968,1200.416993,1229.919378,1270.708258,1277.895552,1305.956984,1282.181074,1337.195721,1348.759866,1389.332869,1399.21596,1362.186175,,,,,,,,
Least developed countries: UN classification,LDC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,305.3541493,311.3391204,315.870817,320.8248823,318.8468835,321.7090237,327.9168553,330.339464,336.9027315,344.942464,349.2467653,351.4007153,354.00125,362.1718708,367.3935694,,,,,,,,
Low income,LIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,443.4555005,425.4418606,428.9594833,449.7672922,451.4021778,457.4926453,457.0817464,461.2073867,449.3119592,441.6482928,471.3088098,501.3422265,535.4959929,474.7681641,504.3108211,,,,,,,,
Lower middle income,LMC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,541.8930084,545.579025,552.0724296,560.0338978,574.9753395,588.7763439,598.5223333,614.9392585,627.7675697,636.8936751,654.1725199,664.5972475,681.1118104,677.5274511,687.0409973,,,,,,,,
Low & middle income,LMY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,869.8409883,878.7737368,895.6233742,941.9200111,994.0129089,1034.707316,1076.660784,1114.776059,1137.853881,1151.983753,1217.007407,1255.915,1280.652628,1291.187893,1317.069022,,,,,,,,
Lesotho,LSO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,14.1030652,16.68837842,9.611590566,9.579196003,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1242.918146,1272.118556,1313.997737,1417.597671,1529.430477,1617.670447,1717.798344,1802.261591,1851.387888,1879.179225,2033.241869,2135.396575,2193.78405,2232.450016,2298.394278,,,,,,,,
Lithuania,LTU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2037.619559,2384.742732,2574.353331,2709.24976,2779.195902,2662.800735,2666.013336,2927.241223,2975.911996,2770.832358,2275.760166,2412.480702,2468.998816,2356.645002,2387.275194,,,,,,,,
Luxembourg,LUX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,7676.837039,7982.850348,8204.726845,8549.502912,9387.437104,9428.811286,9170.532565,8773.896703,8612.233705,7951.723944,8329.478275,8056.404301,7722.190204,7312.154005,6861.106667,6548.405559,,,,,,,
Latvia,LVA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1618.460011,1759.160865,1763.257557,1889.954129,1961.104616,2022.56433,2113.710733,2179.813891,2106.363689,2055.824686,2148.653551,2066.637569,2170.585832,2156.16201,2176.843306,,,,,,,,
"Macao SAR, China",MAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,385.8898528,403.7607271,405.1891731,398.5189778,466.9412191,487.7826894,489.5868786,498.4893204,511.0169777,508.1496271,526.1278616,559.3454402,559.619196,554.4930267,554.226022,,,,,,,,
Monaco,MCO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,985.7300042,1045.895067,1063.278131,1157.370941,1166.003861,1210.523765,1197.64579,1168.032971,1165.933326,1108.838331,1225.312802,1206.710318,1194.093746,1073.531644,1155.262674,,,,,,,,
Madagascar,MDG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,827.4446853,732.856054,916.0276208,919.6434613,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1493.96248,1575.974996,1610.26962,1616.350797,1689.015805,1773.545751,1843.750513,1889.596808,1988.243516,2008.87923,2054.086021,2028.579872,2136.553718,2096.126207,2284.105672,,,,,,,,
Mexico,MEX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1532.540881,1562.396111,1546.396492,1614.142104,1607.916896,1694.093928,1709.286068,1675.920383,1637.979259,1619.890064,1552.998838,1608.552539,1656.138003,1637.790788,1582.906623,1559.118998,,,,,,,
Marshall Islands,MHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,532.7454763,533.7063143,553.4238489,592.1758762,,,,,,,,,,,,,,,
Middle income,MIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,890.6958175,900.0555595,918.1717942,967.2648218,1022.918943,1065.590815,1110.240652,1152.076602,1176.254282,1192.07873,1262.009965,1305.625032,1335.782435,1348.161528,1372.414524,,,,,,,,
North Macedonia,MKD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1316.508007,1266.240008,1251.048805,1376.404264,1351.219457,1375.006566,1437.286911,1480.38936,1475.671968,1372.857957,1401.181214,1516.26712,1436.790287,1308.405587,1268.678013,,,,,,,,
Mali,MLI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1731.708568,2001.335783,1851.91265,2071.498462,2066.583929,2181.143737,2055.686046,2156.555797,2043.526903,1887.203408,2012.315806,1993.328817,2090.393974,1803.210108,1781.504425,,,,,,,,
Myanmar,MMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,282.0091654,272.7316409,279.1204992,299.874012,313.6084991,312.1266656,314.1513043,323.5456635,310.0915532,292.0660376,283.8799661,287.6630686,311.7739321,327.9854378,378.0706485,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1001.590501,1056.797984,1065.825556,1072.133834,1126.880468,1209.097924,1231.375237,1263.835197,1313.388363,1325.865275,1315.812274,1302.009618,1334.581751,1329.184322,1441.201133,,,,,,,,
Montenegro,MNE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,1745.974431,1913.556359,1927.978892,2067.967759,1646.312272,1898.288421,1815.529957,1711.797113,1580.418443,1538.2641,,,,,,,,
Mongolia,MNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,977.8084594,976.6011581,1036.483356,1003.551029,1024.638793,1170.471485,1320.333002,1370.188855,1360.64835,1396.159617,1458.791054,1572.011831,1709.190005,1848.511838,1851.58413,,,,,,,,
Northern Mariana Islands,MNP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,403.6736349,414.180266,408.9454444,420.212924,425.2310465,420.0043105,421.5993725,428.459079,425.470957,429.5596582,431.6664459,436.0465246,431.0106445,432.901491,446.872087,,,,,,,,
Mauritania,MRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,851.2216556,886.763795,873.1958018,909.0631877,919.7979039,945.7237672,1006.501642,1007.574841,1027.174206,999.4869447,1053.452495,1053.50989,1067.780253,1094.487607,1111.180709,,,,,,,,
Malawi,MWI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2130.698034,2161.150356,2178.370418,2277.573302,2391.942296,2535.507347,2493.077308,2671.256148,2734.660698,2547.473059,2555.277644,2621.860721,2625.067144,2913.802766,2930.848322,,,,,,,,
North America,NAC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,8077.286737,7850.314676,7858.1442,7848.043092,7938.031773,7903.118483,7751.023404,7802.97578,7557.741461,7129.923196,7223.540273,7117.469938,6957.807503,6989.336549,7054.546992,6886.867395,,,,,,,
Namibia,NAM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,560.5464337,651.2711148,592.6619981,608.9886057,630.6250471,675.3515907,668.4808599,679.4081209,713.9759005,716.523713,732.8625032,744.8938725,759.3922869,787.8381137,805.0745408,,,,,,,,
New Caledonia,NCL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,126.4024215,125.7217139,126.0748892,127.1280286,128.3037896,125.1111043,123.7505193,124.8444661,126.0034907,128.7298879,133.8643186,111.9889173,126.7740004,153.736847,148.9927686,,,,,,,,
Nigeria,NGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,700.3826979,716.1132085,719.4873347,740.177669,740.8816339,749.5895779,735.694704,741.280222,742.8051091,711.347315,744.8357874,766.3292282,785.2606858,766.9222249,750.9709162,,,,,,,,
Nicaragua,NIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,491.2209543,488.8708595,500.2983454,505.868239,522.7696662,524.5849526,512.6265617,513.9292295,512.3323061,507.9387222,504.8297959,514.6653299,545.0365113,575.0854784,589.9111179,,,,,,,,
Netherlands,NLD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4739.065925,4839.46553,4873.261626,5020.381932,5085.885701,4989.46793,4925.112417,4908.898261,4848.01369,4722.106039,5025.320916,4636.701904,4646.255241,4600.182976,4325.523712,4233.043857,,,,,,,
Norway,NOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5826.077769,5954.041771,5501.117744,5933.215841,5769.326707,5802.71629,5833.773935,5862.217261,6752.708982,6484.118585,6934.590199,5649.697724,5906.141048,6415.990714,5595.654625,5817.636603,,,,,,,
Nepal,NPL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,330.1254097,335.5728953,334.2564939,339.0183464,339.6580868,347.4065735,344.3189029,348.4379431,358.3751737,366.9923651,375.9210211,387.599844,369.6298382,410.2215159,425.666371,,,,,,,,
Nauru,NRU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4430.227856,4407.618864,4337.380524,4197.593862,4239.645749,4095.143085,4047.318023,4054.495004,4082.723367,4073.238042,4225.094582,4177.025547,4357.809714,4360.305936,4553.026901,4431.514731,,,,,,,
OECD members,OED,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4448.994111,4404.228751,4400.122779,4425.425239,4476.102468,4471.186692,4444.190558,4431.646736,4344.599554,4127.908615,4237.927359,4138.993764,4086.310823,4078.598114,4023.808687,4132.671247,,,,,,,
Oman,OMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3228.715501,3233.18607,3358.636562,3537.304655,3567.451308,3938.228175,6025.982866,6791.884714,5904.675469,5863.393903,6495.140035,6864.59975,6695.744318,6402.003836,6067.718363,,,,,,,,
Other small states,OSS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,2174.028535,2221.816831,2427.646308,2583.517606,,,,,,,,,,,,,,,
Pakistan,PAK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,414.9956568,408.9241332,403.2728042,412.4448425,432.3941676,438.7837325,447.6072003,461.6010725,444.0704988,440.8110178,437.2247486,431.3129913,428.5278012,432.2313469,431.6268634,,,,,,,,
Panama,PAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,855.8385145,951.4649346,847.9088366,832.701263,805.7401834,881.5666566,924.3905357,888.189639,874.2239526,947.4675523,995.8869825,1061.569279,1076.722394,1039.34052,1083.346169,,,,,,,,
Peru,PER,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,458.5227999,436.6130569,434.3711316,421.3050478,461.5614856,484.7619131,466.8104573,501.2211548,521.9402014,543.3378218,638.6239593,644.5559682,687.2984363,678.1225913,783.3549906,,,,,,,,
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,512.967657,480.8872183,477.508936,469.1635035,458.4626486,450.4178875,438.777848,431.5121908,439.496271,410.8430195,426.8654338,422.1258146,441.229202,449.2949341,470.4966536,,,,,,,,
Palau,PLW,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2320.376718,2336.445838,2314.20258,2375.006131,2383.05568,2414.16179,2536.978045,2527.408412,2564.775642,2466.524041,2640.238911,2653.403657,2566.574313,2565.670456,2473.406883,2490.206419,,,,,,,
Pre-demographic dividend,PRE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,521.1490743,532.2820802,530.9025979,529.2669213,532.6133069,534.0843056,528.4056192,529.4463161,535.1209415,537.4144339,556.9769424,570.9359767,579.362803,579.8167005,576.0047497,,,,,,,,
Puerto Rico,PRI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,843.7902262,866.323485,827.7014897,842.1960207,855.8771102,885.2690318,889.1674992,751.5855517,824.342362,810.3086348,765.8374731,564.8185191,572.7764279,433.8959497,474.0547202,,,,,,,,
Portugal,PRT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2390.097939,2391.228193,2477.48975,2400.765918,2462.985059,2519.004925,2390.324614,2402.426395,2337.271387,2304.026675,2222.629692,2163.982113,2039.011896,2057.86133,2034.51263,2131.681888,,,,,,,
Paraguay,PRY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,751.6256917,752.1001945,735.071253,740.7909283,739.1356204,722.9456271,737.1921567,756.4583745,785.0699397,787.329897,833.4438452,834.3369087,843.6183277,822.6683797,848.496426,,,,,,,,
West Bank and Gaza,PSE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,453.208026,404.0951607,391.8418813,376.5473593,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5043.956072,5008.508464,5013.801865,5055.82895,5124.593077,5105.410438,5062.349949,5050.883362,4955.00266,4689.039864,4838.928761,4715.188604,4645.437196,4634.359166,4581.377676,4761.342406,,,,,,,
French Polynesia,PYF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,16906.15029,17777.15956,19140.33786,18879.89446,21420.6285,19635.42435,19300.10738,17969.10689,15748.64655,15049.49717,16131.58125,17344.59261,19987.58435,19819.98289,19903.47511,,,,,,,,
Romania,ROU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1614.209768,1663.739288,1755.130026,1832.278607,1803.463242,1810.327263,1884.545121,1904.096886,1928.966361,1712.526096,1730.087676,1777.106154,1741.722606,1595.98939,1591.667659,,,,,,,,
Russian Federation,RUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4224.277198,4288.382631,4288.193851,4461.30532,4493.687215,4540.908156,4688.391023,4709.844887,4823.125995,4531.286463,4819.040782,5049.426631,5167.010353,5078.626342,4942.875483,,,,,,,,
Rwanda,RWA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,389.2117483,388.1376933,391.3045006,395.27173,409.1401066,417.9855588,432.4176257,449.3472358,460.6847444,493.8827452,508.0173338,520.3799004,536.4064264,541.4128152,565.3273918,,,,,,,,
Saudi Arabia,SAU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4541.47254,4548.1107,4917.522885,4862.626927,5063.118761,5022.966275,5349.890142,5315.186612,5705.367424,5850.451504,6306.593695,5907.6882,6500.283195,6104.381107,6645.960208,,,,,,,,
Sudan,SDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,505.936912,517.2317935,548.8214536,521.8032212,509.9866986,507.0569542,530.4195752,498.827248,493.0358078,496.3417527,495.2336746,483.9490402,407.2945881,406.4677646,405.0317749,,,,,,,,
Senegal,SEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,247.0920326,260.7895913,258.5032831,245.0487345,255.7561481,254.38614,248.4828942,259.665688,264.0019998,308.2621616,305.7629691,315.0808333,304.1863512,273.0118775,283.2961879,,,,,,,,
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4634.72585,5145.885754,5065.984507,6216.739177,7370.652877,5055.96632,5264.398658,4677.204306,5094.135714,4257.776277,5006.620992,5069.171794,4898.330465,4880.40607,5121.804318,,,,,,,,
Solomon Islands,SLB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,122.9373549,120.2107419,119.5711651,126.8283596,,,,,,,,,,,,,,,
Sierra Leone,SLE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,665.7962548,693.1177612,703.939181,732.9402147,725.9134261,746.5600564,784.5115931,740.975998,741.1962132,691.590212,695.1348324,699.1842895,685.7529325,644.8504456,654.7800911,,,,,,,,
San Marino,SMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1826.357648,1994.463468,2119.78208,2223.783121,2424.404444,2159.573829,2300.733353,2248.155036,2289.995459,2070.229279,2141.055205,2237.461224,2020.395115,2080.972545,1859.428888,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,653.9924902,659.8582022,653.8444071,665.6959366,678.0795831,675.508337,669.1467132,678.7147205,694.4701589,680.3986961,683.8976553,685.6569103,679.316781,676.5660589,679.4456469,,,,,,,,
South Sudan,SSD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,60.17163408,60.97137672,62.4466481,,,,,,,,
Sub-Saharan Africa,SSF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,653.9924902,659.8582022,653.8444071,665.6959366,678.4158998,675.7900896,669.444058,678.9435133,694.4701589,680.3986961,683.8976553,685.6569103,679.316781,676.5660589,679.4456469,,,,,,,,
Small states,SST,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,2251.218504,2344.03091,2557.322903,2697.92484,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,240.9684395,265.9574468,265.5000754,259.0597309,,,,,,,,,,,,,,,
Suriname,SUR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1316.669381,1385.62231,952.1250197,999.402517,1080.452904,1224.408198,1150.805616,1076.602531,1124.394593,1116.465767,1313.554791,1265.429796,1396.876249,1226.909621,1211.395129,,,,,,,,
