Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Haiti,HTI,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1342.122,1466.8,1683.153,1591.478,1837.167,1925.175,1969.179,2247.871,2247.871,2119.526,1976.513,2068.188,2163.53,2255.205,2709.913,2834.591,2878.595,,,,,,
Hungary,HUN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,16908.537,16648.18,15353.729,15320.726,15449.071,16604.176,17095.554,17271.57,16677.516,16057.793,15834.106,15291.39,14451.647,14312.301,15746.098,17095.554,17282.571,,,,,,
IBRD only,IBD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3330748.454,3376171.433,3350472.122,3500732.088,3681065.401,3698263.32,3793870.866,3821670.393,4062867.318,4120285.204,4257915.048,4395456.884,4574868.526,4686125.306,4820139.488,4886640.533,4988784.818,,,,,,
IDA & IBRD total,IBT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3584316.531,3641706.879,3604608.131,3764226.492,3949048.914,3975479.478,4080167.527,4129171.926,4382017.011,4431560.567,4608838.249,4762134.604,4926005.778,5055857.915,5208573.797,5266222.704,5390200.307,,,,,,
IDA total,IDA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,253513.7066,265524.433,254076.478,263422.8574,267866.6427,277135.3207,286222.6951,307586.9053,319175.5278,311257.7956,351008.4186,366781.3068,351137.252,369732.609,388434.309,379582.171,401415.489,,,,,,
IDA blend,IDB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,127540.4633,131847.2533,128708.033,117087.31,115906.536,122895.838,122081.764,122921.507,128139.648,124391.974,158161.377,168902.02,156896.262,168252.961,178003.514,173185.076,185843.56,,,,,,
Indonesia,IDN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,155103.099,149980.3,156969.602,162580.112,174035.82,174897.565,152624.207,166360.789,158432.735,181410.157,195836.135,211501.559,218956.57,229598.204,220775.402,219587.294,211802.253,,,,,,
IDA only,IDX,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,125647.2382,133360.7532,125028.9651,146240.2004,151912.6694,154143.6668,164117.9755,184770.5302,191135.7631,186967.1529,192837.9148,197844.6778,194240.99,201479.648,210430.795,206397.095,215571.929,,,,,,
Isle of Man,IMN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,
India,IND,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,303752.278,298068.428,284834.225,293851.378,296858.318,300011.938,316902.14,335739.519,403403.003,454836.345,414257.323,412508.164,435357.241,461172.921,510915.776,599316.145,648956.324,,,,,,
Not classified,INX,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,21939.661,23498.136,22999.424,22115.677,23461.466,22376.034,22159.681,23157.105,21360.275,21048.58,20054.823,17586.932,16780.192,17253.235,16794.86,17645.604,18687.032,,,,,,
"Iran, Islamic Rep.",IRN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,210287.782,227647.36,218102.159,210962.51,221772.826,223004.938,233551.23,225362.819,234137.95,233107.523,227720.7,223877.684,245322.3,250947.478,245600.992,224834.771,215157.558,,,,,,
Iraq,IRQ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,61730.278,75356.85,77722.065,85323.756,95565.687,87377.276,71876.867,35016.183,63200.745,70776.767,79456.556,99419.704,113240.627,122628.147,124722.004,121168.681,142653.634,,,,,,
Iceland,ISL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1719.823,1686.82,1763.827,1778.495,1800.497,1785.829,1892.172,1840.834,1694.154,1661.151,1551.141,1466.8,1448.465,1529.139,1653.817,1635.482,1686.82,,,,,,
Israel,ISR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,29170.985,30626.784,28232.233,30813.801,24532.23,23560.475,25727.672,25151.953,29229.657,27157.802,28136.891,28023.214,35173.864,22966.421,20293.178,21880.989,22786.738,,,,,,
Italy,ITA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,250830.134,246620.418,247760.855,244662.24,237203.562,228945.478,223819.012,216030.304,204699.274,188876.169,178590.234,175062.58,154182.682,150999.726,143984.755,,,,,,,,
Jamaica,JAM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9856.896,10175.925,9702.882,10139.255,10091.584,9922.902,11045.004,9259.175,9515.865,7102.979,6688.608,7135.982,6798.618,7352.335,6604.267,6908.628,7576.022,,,,,,
Jordan,JOR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13747.583,13949.268,14682.668,15229.051,14554.323,15874.443,14554.323,14403.976,12926.175,12893.172,13982.271,18265.327,20912.901,19666.121,22442.04,19240.749,14873.352,,,,,,
Japan,JPN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,661266.443,636554.53,639612.808,640665.237,627266.019,624801.795,597181.951,583878.075,555015.118,506068.002,511370.484,526617.87,537050.485,512140.554,486277.203,459471.433,442628.902,,,,,,
Kazakhstan,KAZ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,22368.7,29211.322,27143.134,23648.483,33864.745,28118.556,31869.897,42632.542,34975.846,27711.519,47381.307,37623.42,32394.278,47538.988,32339.273,44774.07,42691.214,,,,,,
Kenya,KEN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9669.879,8536.776,6970.967,5683.85,6446.586,7172.652,8045.398,8159.075,8419.432,10329.939,9695.548,10208.928,9292.178,9801.891,10252.932,12530.139,13263.539,,,,,,
Kyrgyz Republic,KGZ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1206.443,1085.432,1004.758,1246.78,1543.807,1371.458,1272.449,2236.87,2423.887,3124.284,2757.584,3641.331,4675.425,4800.103,4404.067,4836.773,5115.465,,,,,,
Cambodia,KHM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1976.513,2251.538,2207.534,2379.883,2445.889,2775.919,2999.606,3421.311,3512.986,4180.38,4682.759,4708.428,4906.446,4869.776,5031.124,5559.172,6435.585,,,,,,
Kiribati,KIR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,33.003,29.336,40.337,44.004,47.671,58.672,66.006,58.672,66.006,55.005,58.672,55.005,51.338,51.338,58.672,62.339,66.006,,,,,,
St. Kitts and Nevis,KNA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,172.349,176.016,198.018,198.018,212.686,198.018,201.685,216.353,216.353,223.687,220.02,231.021,220.02,223.687,231.021,234.688,238.355,,,,,,
"Korea, Rep.",KOR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,222799.586,210786.494,211325.543,201490.649,203551.503,187479.042,178458.222,184710.457,169921.446,165488.043,174919.567,165187.349,165077.339,163808.557,156272.872,173012.727,188307.784,,,,,,
Kuwait,KWT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,31305.179,36306.967,38829.863,37326.393,38958.208,44924.417,45918.174,48096.372,54407.279,61799.951,60054.459,52236.415,64124.829,58312.634,51737.703,51378.337,54685.971,,,,,,
Latin America & Caribbean (excluding high income),LAC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,727514.465,741397.727,720532.497,719406.728,741273.049,770572.379,774389.726,790293.505,816054.18,796608.079,820161.22,841044.785,881836.493,904263.865,910952.473,886717.27,868671.963,,,,,,
Lao PDR,LAO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,880.08,971.755,986.423,1019.426,1059.763,1103.767,1411.795,1463.133,1679.486,1932.509,1906.84,1925.175,2046.186,2299.209,2416.553,2896.93,2918.932,,,,,,
Lebanon,LBN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,13344.213,14227.96,14077.613,15738.764,14103.282,13410.219,12291.784,10989.999,14605.661,17836.288,16391.49,17073.552,19358.093,19171.076,20692.881,21052.247,21459.284,,,,,,
Liberia,LBR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,392.369,421.705,414.371,458.375,498.712,597.721,612.389,568.385,498.712,447.374,733.4,821.408,916.75,803.073,1078.098,1089.099,1265.115,,,,,,
Libya,LBY,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,33457.708,33901.415,33146.013,34271.782,33956.42,34282.783,32826.984,29644.028,33094.675,37212.716,38558.505,25272.964,33417.371,35734.915,36248.295,33212.019,29864.048,,,,,,
St. Lucia,LCA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,348.365,348.365,289.693,359.366,355.699,366.7,366.7,385.035,396.036,385.035,403.37,407.037,407.037,407.037,407.037,410.704,414.371,,,,,,
Latin America & Caribbean,LCN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,879983.3789,908629.985,913387.6014,914733.0389,897892.6465,939761.9132,950005.9246,965710.1698,1012621.09,993074.8731,1024614.17,1035325.347,1089849.201,1102239.337,1105611.713,1066078.187,1036571.293,,,,,,
Least developed countries: UN classification,LDC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,71884.92585,78457.3467,81895.62782,90291.00315,95021.73052,96524.60635,104401.7486,109317.5592,116517.2969,124279.6876,135051.5316,140156.1271,142143.921,154182.682,177383.791,160244.233,169789.434,,,,,,
Low income,LIC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,77671.56057,80677.07511,70382.53767,90057.69837,91190.80336,93211.81684,99393.74045,116449.7568,122966.0393,121208.7978,116185.9849,114822.5438,102815.346,106629.026,107421.098,99650.725,101920.598,,,,,,
Liechtenstein,LIE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,
Sri Lanka,LKA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9732.218,9886.232,10546.292,10267.6,11371.367,11122.011,10949.662,11345.698,11089.008,12005.758,12170.773,13014.183,13113.192,11932.418,13102.191,13751.25,16486.832,,,,,,
Lower middle income,LMC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1133908.061,1137348.203,1120107.152,1143436.606,1185603.439,1187169.248,1201881.252,1243762.059,1335323.382,1424358.142,1444343.292,1477005.261,1528544.946,1581577.1,1677161.122,1741348.29,1808340.713,,,,,,
Low & middle income,LMY,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3394485.709,3429048.504,3368485.321,3523743.31,3747290.942,3762985.475,3854660.037,3902826.27,4137778.85,4191222.649,4366369.386,4525050.151,4679369.58,4825893.012,4982863.807,5051855.269,5177645.326,,,,,,
Lesotho,LSO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,381.368,385.035,388.702,388.702,410.704,414.371,410.704,421.705,443.707,506.046,524.381,550.05,594.054,594.054,575.719,638.058,803.073,,,,,,
Late-demographic dividend,LTE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1829840.713,1859168.233,1816993.702,1919195.103,2068921.174,2102138.019,2185752.163,2228819.321,2333729.711,2302347.898,2476140.706,2559484.383,2694616.888,2757255.341,2799726.083,2787293.377,2855130.226,,,,,,
Lithuania,LTU,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,6710.61,7367.003,7311.998,6424.584,6798.618,7047.974,6959.966,7011.304,7697.033,6582.265,6545.595,6149.559,6347.577,6120.223,6791.284,7168.985,7535.685,,,,,,
Luxembourg,LUX,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5852.532,6208.231,6296.239,6831.621,7781.374,8140.74,7686.032,7524.684,7576.022,7058.975,7403.673,7697.033,7466.012,7348.668,7003.97,6761.948,6611.601,,,,,,
Latvia,LVA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3351.638,3608.328,3446.98,3810.013,3953.026,3949.359,4330.727,4646.089,4290.39,3916.356,4000.697,3549.656,3487.317,3520.32,3674.334,3766.009,3762.342,,,,,,
"Macao SAR, China",MAC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1631.815,1686.82,1518.138,1532.806,1716.156,1829.833,1620.814,1364.124,971.755,1708.822,935.085,1144.104,1125.769,982.756,1173.44,1785.829,1749.159,,,,,,
St. Martin (French part),MAF,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,19739.461,19856.805,19966.815,20054.823,24026.184,25324.302,25955.026,27550.171,30645.119,30854.138,34436.797,36603.994,37286.056,37003.697,34488.135,34106.767,34682.486,,,,,,
Monaco,MCO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1283.45,1433.797,1631.815,1767.494,1910.507,1921.508,1870.17,1932.509,2035.185,1976.513,2174.531,2269.873,2086.523,2148.862,2178.198,2291.875,2464.224,,,,,,
Madagascar,MDG,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1818.832,1686.82,1195.442,1576.81,1697.821,1624.481,1569.476,1650.15,1774.828,1664.818,1771.161,1895.839,1954.511,1928.842,2159.863,2471.558,2731.915,,,,,,
Maldives,MDV,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,451.041,462.042,594.054,506.046,667.394,601.388,759.069,781.071,843.41,883.747,935.085,986.423,1111.101,1092.766,1316.453,1301.785,1444.798,,,,,,
Middle East & North Africa,MEA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,859042.421,875441.245,838840.918,899449.094,958773.82,961491.067,1010350.175,957226.346,1047764.576,1114408.634,1131221.829,1110789.305,1257847.006,1231371.266,1289071.511,1214998.111,1138024.114,,,,,,
Mexico,MEX,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,264090.006,275802.404,265578.808,273418.854,276964.843,291361.485,284922.233,286884.078,288633.237,272964.146,259891.291,272733.125,290393.397,277921.93,269495.164,259088.218,252597.628,,,,,,
Marshall Islands,MHL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,99.009,102.676,110.01,106.343,117.344,113.677,121.011,124.678,128.345,132.012,135.679,139.346,135.679,139.346,143.013,143.013,143.013,,,,,,
Middle income,MIC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3316902.447,3348479.329,3298133.873,3433857.698,3656244.238,3669932.284,3755462.419,3786773.316,4015227.308,4070390.415,4250445.172,4410426.616,4576553.999,4719263.739,4875442.475,4952204.378,5075724.56,,,,,,
North Macedonia,MKD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2819.923,2299.209,2563.233,2530.23,2599.903,2684.244,2867.594,3098.615,2779.586,2812.589,2746.583,2768.585,2702.579,2636.573,2636.573,2783.253,2845.592,,,,,,
Mali,MLI,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,832.409,839.743,858.078,858.078,891.081,916.75,1081.765,1298.118,1558.475,1785.829,1976.513,2159.863,2299.209,2478.892,2651.241,2852.926,2863.927,,,,,,
Malta,MLT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2115.859,2486.226,2299.209,2581.568,2574.234,2698.912,2574.234,2724.581,2559.566,2478.892,2559.566,2548.565,2680.577,2346.88,2346.88,1620.814,1342.122,,,,,,
Myanmar,MMR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5782.859,4723.096,5416.159,5889.202,6274.237,5265.812,5460.163,5562.839,5159.469,3857.684,7499.015,7700.7,6266.903,7165.318,9684.547,10043.913,14502.985,,,,,,
Middle East & North Africa (excluding high income),MNA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,530655.237,542943.354,515374.848,554468.735,579426.337,579840.708,583947.748,552664.571,607137.856,628278.111,624317.751,637544.62,673741.577,693660.721,710767.276,666554.257,671904.41,,,,,,
Montenegro,MNE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,388.702,806.74,1030.427,1092.766,865.412,799.406,729.733,707.731,700.397,689.396,744.401,832.409,,,,,,
Mongolia,MNG,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1316.453,1488.802,1430.13,1565.809,1727.157,1686.82,1950.844,2398.218,2555.899,2328.545,2471.558,3069.279,3479.983,3674.334,3391.975,3366.306,3050.944,,,,,,
Northern Mariana Islands,MNP,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1213.777,1444.798,1334.788,1613.48,1639.149,1437.464,1518.138,1840.834,1749.159,1965.512,2115.859,2427.554,2317.544,3160.954,5526.169,3520.32,5625.178,,,,,,
Mauritania,MRT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1114.768,1173.44,1250.447,1290.784,1386.126,1437.464,1422.796,1639.149,1774.828,1961.845,1961.845,2112.192,2332.212,2046.186,2500.894,2464.224,2299.209,,,,,,
Mauritius,MUS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2097.524,2174.531,2148.862,2310.21,2423.887,2442.222,2493.56,2365.215,2225.869,2299.209,2343.213,2412.886,2379.883,2398.218,2475.225,2526.563,2632.906,,,,,,
Malawi,MWI,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,634.391,594.054,623.39,671.061,704.064,682.062,689.396,740.734,843.41,861.745,784.738,803.073,821.408,854.411,715.065,784.738,931.418,,,,,,
Malaysia,MYS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,56508.47,64491.529,61972.3,63497.772,68686.577,69724.338,62988.059,69731.672,71227.808,65356.941,74392.429,72584.598,75334.848,86746.552,89628.814,77054.671,87747.643,,,,,,
North America,NAC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2549731.106,2560028.042,2529005.222,2621886.665,2682128.141,2699517.055,2659037.042,2643023.253,2500875.665,2408511.269,2417785.112,2336924.095,2284306.312,2315607.824,2331372.257,2402431.383,2380205.696,,,,,,
Namibia,NAM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1631.815,2009.516,1756.493,1855.502,1958.178,2255.205,2159.863,2203.867,2478.892,2669.576,2819.923,2566.9,2856.593,2192.866,3311.301,3516.653,3689.002,,,,,,
New Caledonia,NCL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1532.806,1177.107,1646.483,1884.838,1749.159,2097.524,1936.176,2255.205,2159.863,2159.863,2291.875,2324.878,2339.546,2570.567,3047.277,2819.923,2849.259,,,,,,
Niger,NER,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,447.374,399.703,407.037,462.042,436.373,429.039,399.703,465.709,509.713,667.394,828.742,927.751,1342.122,1540.14,1646.483,1668.485,1631.815,,,,,,
Nigeria,NGA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,31565.536,37234.718,37605.085,34231.445,30872.473,39827.287,32005.576,27282.48,33527.381,27275.146,59405.4,70120.374,56625.814,62265.66,66658.726,54205.594,61664.272,,,,,,
Nicaragua,NIC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3498.318,3707.337,3762.342,3967.694,4165.712,4055.702,4206.049,4341.728,4158.378,4239.052,4235.385,4536.079,4308.725,4103.373,4330.727,4983.453,5243.81,,,,,,
Netherlands,NLD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,66303.027,68591.235,69695.002,69728.005,70938.115,71689.85,73218.989,73017.304,69849.016,66640.391,67139.103,66794.405,63846.137,66416.704,67568.142,65103.918,62936.721,,,,,,
Norway,NOR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,23817.165,22225.687,23380.792,28584.265,28100.221,28386.247,30593.781,27938.873,33219.353,35676.243,30311.422,25580.992,27014.789,30267.418,29526.684,28045.216,23373.458,,,,,,
Nepal,NPL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1939.843,2005.849,1961.845,2031.518,1943.51,2002.182,1826.166,1719.823,2530.23,3032.609,3274.631,3369.973,3670.667,4103.373,4646.089,3142.619,5394.157,,,,,,
Nauru,NRU,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,84.341,80.674,77.007,66.006,66.006,62.339,44.004,44.004,44.004,40.337,44.004,40.337,40.337,44.004,47.671,47.671,47.671,,,,,,
New Zealand,NZL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,16347.486,16138.467,16571.173,17740.946,17781.283,17638.27,17623.602,17990.302,17902.294,17597.933,17102.888,17077.219,18107.646,17927.963,18390.005,19196.745,19479.104,,,,,,
OECD members,OED,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5628217.943,5645562.853,5607675.409,5709214.639,5752947.281,5765121.721,5673670.408,5601734.869,5433181.214,5185317.683,5181122.635,5067665.655,5002305.047,4968770.332,4919764.544,5160782.165,5162407.572,,,,,,
Oman,OMN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,8170.076,5254.811,6230.233,11129.345,7510.016,6875.625,14040.943,17825.287,9295.845,7572.355,8547.777,10623.299,12445.798,10524.29,10648.968,9376.519,6178.895,,,,,,
Other small states,OSS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,35828.42165,42758.628,43011.99038,44882.72244,39753.05635,44325.95695,52706.97703,51467.11585,52210.29673,48843.90807,50308.19516,45687.22887,42011.79469,46224.37941,38523.99529,36846.31962,38325.32317,,,,,,
Pakistan,PAK,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,55437.706,55133.345,53703.215,44249.689,46372.882,48404.4,54264.266,57923.932,58976.361,58356.638,62195.987,60553.171,63695.79,69500.651,72943.964,77168.348,83020.88,,,,,,
Panama,PAN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5159.469,6428.251,5342.819,5709.519,5276.813,5507.834,6398.915,6244.901,6512.592,7612.692,8492.772,8643.119,8019.729,9548.868,9079.492,9094.16,8786.132,,,,,,
Peru,PER,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,23182.774,20201.503,19380.095,18459.678,20714.883,20967.906,18742.037,22519.047,21440.949,23685.153,23212.11,23930.842,25716.671,26024.699,25995.363,27832.53,31928.569,,,,,,
Philippines,PHL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,51007.97,50094.887,47076.946,45060.096,46537.897,42009.152,38683.183,36670,39258.902,38686.85,41631.451,39013.213,41466.436,41426.099,44037.003,52001.727,56189.441,,,,,,
Palau,PLW,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,209.019,216.353,212.686,212.686,216.353,220.02,227.354,253.023,205.352,198.018,209.019,216.353,216.353,220.02,223.687,223.687,223.687,,,,,,
Papua New Guinea,PNG,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2420.22,2911.598,3190.29,3670.667,4235.385,4088.705,4030.033,5859.866,4503.076,4792.769,4374.731,4928.448,4719.429,4895.445,5471.164,5555.505,5823.196,,,,,,
Poland,POL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,49768.524,52551.777,52126.405,52933.145,56735.824,57018.183,59772.1,61242.567,64033.154,62412.34,65646.634,66468.042,63714.125,57010.849,56068.43,58660.999,66251.689,,,,,,
Pre-demographic dividend,PRE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,144535.4176,166074.8388,169929.0674,178868.2421,188555.4186,191230.5384,175014.006,140384.8373,177316.9673,188091.1416,237076.05,273643.391,276513.802,296172.589,321610.568,302875.865,331669.149,,,,,,
Puerto Rico,PRI,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3138.952,3490.984,3498.318,3406.643,3428.645,2878.595,2196.533,2625.572,2687.911,2592.569,2570.567,2643.907,2533.897,2735.582,2610.904,2988.605,3201.291,,,,,,
Portugal,PRT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,38551.171,40340.667,42493.196,38455.829,38283.48,39706.276,34884.171,34183.774,33127.678,31114.495,29266.327,26494.075,23835.5,24279.207,24290.208,24777.919,26006.364,,,,,,
Paraguay,PRY,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3366.306,3498.318,3674.334,3810.013,3854.017,3556.99,3685.335,3835.682,4052.035,4261.054,4774.434,4994.454,4877.11,4954.117,5203.473,5694.851,6802.285,,,,,,
West Bank and Gaza,PSE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1661.151,1349.456,1155.105,1279.783,2196.533,2742.916,2266.206,2324.878,2053.52,2090.19,2035.185,2247.871,2200.2,2438.555,2838.258,3006.94,3234.294,,,,,,
Pacific island small states,PSS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1782.162,2057.187,1877.504,2046.186,2376.216,2108.525,2240.537,2273.54,1965.512,1939.843,2306.543,2200.2,2167.197,2460.557,2841.925,3362.639,3259.963,,,,,,
Post-demographic dividend,PST,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5271275.83,5278059.78,5247388.992,5323926.616,5361065.992,5352133.18,5258173.639,5157323.805,5000563.222,4806571.588,4804774.758,4657808.732,4564135.217,4547061.665,4515969.172,4743889.708,4703527.154,,,,,,
French Polynesia,PYF,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,568.385,678.395,682.062,737.067,726.066,781.071,781.071,766.403,792.072,795.739,803.073,773.737,751.735,759.069,737.067,766.403,770.07,,,,,,
Qatar,QAT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9820.226,15570.082,14649.665,13435.888,8808.134,10861.654,18687.032,12497.136,14425.978,14778.01,15214.383,10131.921,8291.087,11789.405,4429.736,2680.577,2497.227,,,,,,
Romania,ROU,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,27161.469,31979.907,30414.098,29842.046,27176.137,26270.388,28646.604,28279.904,26530.745,23758.493,23795.163,23564.142,23083.765,22134.012,21814.983,23765.827,23846.501,,,,,,
